"id","response"
11900893873,"76"
11896165798,"37"
11895097297,"56"
11895049598,"51"
11892795583,"30"
11878941403,"37"
11877832278,"33"
11877760067,"34"
11868441586,"28"
11845067127,"31"
11845049790,"33"
11844738380,"39"
11796490991,"63"
11769462163,"40"
11768029973,"51"
11767901310,"39"
11666270997,"52"
11654621642,"60"
11645764814,"65"
11637922879,"50"
11627255313,"28"
11613534902,"44"
11612915503,"66"
11611151967,"68"
11611095871,"48"
11610919510,"37"
11610653847,"29"
11610650839,"28"
11610629670,"52"
11610569463,"50"
11610558754,"41"
11610483137,"51"
11610467111,"29"
11610326986,"33"
11599209461,"27"
11598245939,"35"
11597820781,"46"
11597673586,"34"
11597644351,"37"
11597622934,"34"
11597579792,"39"
11589268858,"65"
11587350631,"42"
11587230995,"58"
11587230971,"44"
11587108019,"43"
11586287027,"30"
11586142329,"44"
11586054597,"45"
11585952847,"54"
11585898521,"64"
11585787988,"61"
11584377690,"32"
11583712441,"41"
11583625343,"77"
11582596675,"50"
11582229878,"27"
11580983689,"42"
11578128209,"42"
11577997425,"58"
11577909246,"36"
11577842644,"50"
11577687823,"27"
11576799745,"49"
11576703796,"59"
11576684465,"49"
11576609714,"34"
11576343056,"77"
11576294070,"27"
11576276993,"38"
11576074952,"29"
11575974534,"32"
11575924604,"22"
11575866351,"62"
11575777387,"64"
11575366844,"32"
11575092920,"50"
11574903456,"59"
11574552866,"65"
11574451536,"37"
11574411498,"47"
11574360364,"24"
11574251417,"30"
11574169574,"32"
11574148112,"46"
11574108056,"33"
11574105002,"53"
11574032942,"25"
11573959696,"67"
11573908206,"32"
11573893944,"27"
11573883576,"52"
11573881236,"54"
11573866759,"36"
11573863650,"43"
11573859619,"26"
11573842385,"52"
11573831871,"24"
11573796440,"28"
11573774101,"26"
11573754297,"60"
11573740322,"46"
11573704496,"65"
11573703803,"72"
11573693200,"45"
11573692514,"57"
11573671064,"57"
11573621890,"70"
11573582419,"39"
11573505136,"58"
11573487144,"44"
11573486557,"37"
11573399391,"35"
11573313598,"50"
11573311575,"38"
11573249539,"48"
11573229354,"48"
11573183317,"70"
11567970690,"30"
